jbID,Family,Genus,Species,Sundaland,Phil_Palawan,Phil_other,Sulawesi,Moluccas,Lesser_Sundas,New_Guinea,Growth_form,Elev_min,Elev_max,Fruit_type,Fruit_lg_min,Fruit_lg_max,Fruit_wd_min,Fruit_wd_max,Fruit_color,Flesh_color,Fruit_odor,Fruit-shape,Seed-attachment,Num_seeds_min,Num_seeds_max,Seed_lg_ming,Seed_lg_max,Seed_wd_min,Seed_wd_max,Seed_mass,Notes
1474,Cucurbitaceae,Luffa,aegyptiaca,1,1,1,1,1,1,1,climber,,,,30.0,80.0,30.0,50.0,yellow-green,,,globose,,,,7.0,7.0,4.0,8.0,,widely-cultivated
1117,Combretaceae,Lumnitzera,littorea,1,1,1,1,1,1,1,tree,,,,,,,,,,,,,,,,,,,,"""Distr:-""""Throughout-Malaysia-but-apprently-absent/very-rare-on-coasts-of-Java-Sea-where-it-is-replaced-by-L.-racemosa"""
1118,Combretaceae,Lumnitzera,racemosa,1,1,1,1,1,1,1,tree,,,,,,,,,,,,,,,,,,,,"""Distr:-""""Throughout-Malaysia-but-almost-absent-from-the-shores-facing-the-Indian-Ocean."""""""
1825,Cyperaceae,Machearina,articulata,0,0,0,0,0,0,1,herb,1900,2500,nut,,2.0,1.0,1.3,,,,ovoid,,,,,,,,,
1826,Cyperaceae,Machearina,aspericaulis,1,0,0,0,0,0,0,herb,1500,1650,nut,3.0,4.0,,1.5,,,,ovoid,,,,,,,,,
1827,Cyperaceae,Machearina,disticha,1,1,1,1,1,0,1,herb,0,1500,nut,1.5,1.8,,1.0,,,,ovoid-ellipsoid,,,,,,,,,
1828,Cyperaceae,Machearina,falcata,1,0,1,1,0,0,1,herb,1900,3300,nut,3.0,4.0,,1.0,,,,triqueterous,,,,,,,,,
1829,Cyperaceae,Machearina,glomerata,1,1,1,1,1,0,1,herb,0,1500,nut,3.0,3.5,,1.5,,,,ovoid,,,,,,,,,
1830,Cyperaceae,Machearina,gunnii,0,0,0,0,0,0,1,herb,2550,3000,nut,2.5,3.5,,,brown-black,,,ellipsoid,,,,,,,,,
1831,Cyperaceae,Machearina,lamii,0,0,0,0,0,0,1,herb,3250,3520,nut,,,,,,,,,,,,,,,,,
1832,Cyperaceae,Machearina,maingayi,1,0,0,0,0,0,0,herb,900,2100,nut,,3.0,,0.9,,,,rugulose,,,,,,,,,
1833,Cyperaceae,Machearina,mariscoides,0,0,0,0,0,0,1,herb,0,350,nut,3.5,4.0,0.3,1.0,,,,ellipsoid,,,,,,,,,
1834,Cyperaceae,Machearina,rubiginosa,1,0,1,0,1,0,1,herb,0,2650,nut,3.0,5.0,1.5,2.0,,,,ellipsoid,,,,,,,,,
1835,Cyperaceae,Machearina,sinclairii,1,0,1,1,0,0,0,herb,500,2000,nut,,2.0,,0.7,,,,ellipsoid,,,,,,,,,
1836,Cyperaceae,Machearina,teretifolia,0,0,0,0,0,0,1,herb,0,2100,nut,1.5,2.0,1.0,1.8,,,,obovoid,,,,,,,,,
386,Araliaceae,Mackinlaya,celebica,0,1,1,1,0,0,1,tree,0,1450,,,30.0,,25.0,,,,compressed,,,,,,,,,
387,Araliaceae,Mackinlaya,radiata,0,0,0,0,0,0,1,tree,900,1200,,,,,,,,,ovate,,,,,,,,,
388,Araliaceae,Mackinlaya,schlechteri,0,0,0,0,0,0,1,tree,600,2300,,,22.0,,15.0,,,,,,,,,,,,,
3753,Moraceae,Maclura,cochinchinensis,1,1,1,1,1,1,1,shrub,0,1800,drupe,,,15.0,20.0,red,,,globose,,,,,,,,,
3575,Menispermaceae,Macrococculus,pomiferus,0,0,0,0,0,0,1,shrub,0,1000,drupe,,,,,,,,,,1,1,,,,,,
389,Araliaceae,Macropanax,concinnus,1,0,0,0,0,0,0,tree,400,,,,8.0,,4.0,,,,ovate,,,,,,,,,
390,Araliaceae,Macropanax,dispermus,1,0,0,0,0,0,0,tree,1000,2300,,,10.0,,5.0,,,,ovate,,,,,,,,,
391,Araliaceae,Macropanax,maingayi,1,0,0,0,0,0,0,tree,0,1050,,,20.0,,10.0,,,,,,,,,,,,,
3263,Magnoliaceae,Magnolia,ashtonii,1,0,0,0,0,0,0,tree,0,500,,80.0,90.0,,40.0,,,,ellipsoid,,,,,,,,,
3264,Magnoliaceae,Magnolia,bintuluensis,1,0,0,0,0,0,0,tree,0,1000,,30.0,45.0,20.0,35.0,,,,ellipsoid,,,,,,,,,
3265,Magnoliaceae,Magnolia,borneensis,1,1,0,0,0,0,0,tree,0,1800,,50.0,70.0,40.0,50.0,,,,ellipsoid,,,,,,,,,
3266,Magnoliaceae,Magnolia,candollii,1,1,1,1,1,1,1,tree,0,800,,100.0,75.0,25.0,75.0,,,,,,1,2,6.0,20.0,,,,
3271,Magnoliaceae,Magnolia,carsonii,1,0,0,0,0,0,0,tree,1000,2850,,,,,,grey-brown,,,,,1,2,,,,,,
3274,Magnoliaceae,Magnolia,elegans,1,0,0,0,0,0,0,tree,0,1200,,50.0,70.0,30.0,50.0,,,,ellipsoid,,,,,,,,,
3275,Magnoliaceae,Magnolia,gigantifolia,1,0,0,0,0,0,0,tree,0,300,,130.0,180.0,,80.0,,,,,,,,,,,,,
3276,Magnoliaceae,Magnolia,lasia,1,0,0,0,0,0,0,tree,950,1100,,,,,,,,,,,,,,,,,,
3277,Magnoliaceae,Magnolia,macklotti,1,0,0,0,0,0,0,tree,1000,2600,,,50.0,,25.0,,,,cylindrical,,,,,,,,,
3280,Magnoliaceae,Magnolia,maingayi,1,0,0,0,0,0,0,tree,0,1500,,50.0,80.0,20.0,30.0,,,,cylindrical,,,,,,,,,
3281,Magnoliaceae,Magnolia,mariusjacobsia,1,0,0,0,0,0,0,tree,,,,,,,,,,,,,,,,,,,,
3282,Magnoliaceae,Magnolia,pahangensis,1,0,0,0,0,0,0,tree,,,,,,,,,,,,,,,,,,,,
3283,Magnoliaceae,Magnolia,persuavcolens,1,0,0,0,0,0,0,tree,1200,3700,,50.0,60.0,,90.0,,,,,,,,,,,,,
3286,Magnoliaceae,Magnolia,phaulantha,1,0,0,0,0,0,0,tree,1250,2200,,,10.0,,10.0,,,,,,,,,,,,,
3287,Magnoliaceae,Magnolia,sarawakensis,1,0,0,0,0,0,0,tree,,750,,,,,,,,,,,,,,,,,,
3288,Magnoliaceae,Magnolia,uvariifolia,1,0,0,0,0,0,0,tree,180,1800,,70.0,140.0,20.0,30.0,,,,cylindrical,,,,,,,,,
3310,Malpighiaceae,Malpighia,coccigera,1,0,0,0,0,0,0,shrub,,,drupe,8.0,10.0,,,red,,,,,,,,,,,,Genus-is-described-as-having-fleshy-fruit
4984,Rosaceae,Malus,domestica,1,1,1,0,0,0,0,tree,,,,,,,,,,,globular-to-obovoid,,2,2,,,,,,cultivated
108,Anacardiaceae,Mangifera,altissima,0,,,1,1,1,1,tree,0,400,drupe,55.0,80.0,40.0,60.0,,,,semireniform-ellipsoid-ovoid,,,,,,,,,
109,Anacardiaceae,Mangifera,caesia,1,,,0,0,0,0,tree,0,450,drupe,120.0,190.0,60.0,100.0,brown,yellow-white,,ellipsoid-pear-shaped,,,,,,,,,Lowland-primary-forest;-Cultivated-escaped-and-naturalized
110,Anacardiaceae,Mangifera,decandra,1,,,0,0,0,0,tree,0,100,drupe,90.0,95.0,45.0,,,,,ellipsoid,,,,,,,,,Lowland-primary-forests-ocassionaly-in-secondary-forest
111,Anacardiaceae,Mangifera,foetida,1,,,0,0,0,0,tree,650,1000,drupe,80.0,180.0,60.0,120.0,yellow,yellow,fragrant,obliquely-ovoid,,,,,,,,,Smelling-and-tasting-of-turpentine-when-ripe;-Widely-cultivated-in-Amlesia-but-some-are-escaped/naturalized/indigenous
112,Anacardiaceae,Mangifera,gedebe,1,,,0,0,0,0,tree,0,100,drupe,80.0,90.0,,,,,,obliquely-subrotund,,,,,,,,,
113,Anacardiaceae,Mangifera,gracilipes,1,,,0,0,0,0,tree,,,,,,,,,,,,,,,,,,,,drupe-unknown
114,Anacardiaceae,Mangifera,griffithii,1,,,0,0,0,0,tree,0,360,drupe,25.0,35.0,15.0,25.0,,,,ellipsoid-obovoid,,,,,,,,,Drupe-25-35-by-15-25mm
115,Anacardiaceae,Mangifera,havilandii,1,,,0,0,0,0,tree,0,300,drupe,32.5,35.0,22.5,,black,pale-pink,,broad-ovoid-broad-ellipsoid,,,,,,,,,Drupe-32.5-35-by-22.5-mm;-ecol.-Once-at-1500m-(Mt-Kinabalu)
116,Anacardiaceae,Mangifera,indica,1,,,1,1,0,1,tree,0,500,drupe,4.0,250.0,15.0,100.0,,,,,,,,,,,,,Cultivated-below-500m-or-indigenous-trees-occuring-up-to-1700m;-Drupe-shape-VARIES;-
117,Anacardiaceae,Mangifera,inocarpoides,0,,,0,0,0,1,tree,0,,drupe,65.0,80.0,60.0,,,,,obliquely-subglobose,,,,,,,,,Drupe-65-80-by-60-mm;-ecol.-Lowland-forest-along-creeks-and-rivers-at-low-altitude
118,Anacardiaceae,Mangifera,lagenifera,1,,,0,0,0,0,tree,0,150,drupe,110.0,,60.0,,white-green,dirty-white/pink,,pyriform,,,,,,,,,
119,Anacardiaceae,Mangifera,longipes,1,,,0,0,1,0,tree,0,400,drupe,,,,,,,,obliquely-subglobose,,,,,,,,,Elevation:-ocasionally-1000-1500m;-Fruit:-50-100-by-40-80-mm
120,Anacardiaceae,Mangifera,macrocarpa,1,,,0,0,0,0,tree,0,700,drupe,80.0,120.0,,,,yellow,,obliquely-broadly-oblong-globose,,,,,,,,,
121,Anacardiaceae,Mangifera,minor,0,,,1,1,1,1,tree,0,750,drupe,5.0,100.0,40.0,65.0,,,,obliquely-oblong,,,,,,,,,Ecol.-Ocass.-Up-to-1000-1350m;-Drupe:-5-100-by-40-65mm
122,Anacardiaceae,Mangifera,monandra,0,,,0,0,0,0,tree,,,drupe,,,,,,,,ellipsoid,,,,,,,,,
123,Anacardiaceae,Mangifera,odorata,1,,,0,0,0,0,tree,,,drupe,100.0,130.0,70.0,100.0,green,yellow,,obliquely-ovoid-broadly-ellipsoid,,,,,,,,,Lowland;-native-country-unknown
124,Anacardiaceae,Mangifera,pajang,1,,,0,0,0,0,tree,0,,drupe,95.0,200.0,65.0,150.0,brown,yellow-white,,broad-ovoid-globose,,,,,,,,,In-primary-lowland-forests-
125,Anacardiaceae,Mangifera,parfivolia,1,,,0,0,0,0,tree,0,60,drupe,35.0,,20.0,,,,,ellipsoid,,,,,,,,,Drupe-35-by-20-mm
126,Anacardiaceae,Mangifera,pentandra,1,,,0,0,0,0,tree,0,,drupe,75.0,100.0,50.0,62.5,green,pale-orange,fragrant,oblong,,,,,,,,,elevation:-lowland-areas
127,Anacardiaceae,Mangifera,quadrifida,1,,,0,0,0,0,tree,0,900,drupe,80.0,100.0,55.0,70.0,,,,ellipsoid,,,,,,,,,-ecol.-Once-at-1380m-(Pahang)
128,Anacardiaceae,Mangifera,similis,1,,,0,0,0,0,tree,0,150,drupe,10.0,10.0,,,,,,globose,,,,,,,,,Ecol.-Once-at-1500m;
129,Anacardiaceae,Mangifera,superba,1,,,0,0,0,0,tree,0,,drupe,100.0,150.0,75.0,87.5,,greyish-whute/pink,rotten,ellipsoid-or-subobovoid-oblong,,,,,,,,,Lowland
130,Anacardiaceae,Mangifera,timorensis,0,,,1,1,1,0,tree,300,1000,drupe,35.0,42.5,,,yellow,,,globose-subglobose,,,,,,,,,Ecol.-In-forest-300-1000m-rarely-in-beach-forest
3289,Magnoliaceae,Manglietia,calophylla,1,0,0,0,0,0,0,tree,2000,2200,,40.0,55.0,35.0,50.0,,,,,,4,4,,7.0,,4.0,,
3290,Magnoliaceae,Manglietia,dolichogyna,1,0,0,0,0,0,0,tree,4500,1200,,40.0,75.0,20.0,25.0,,,,cylindrical,,,,,,6.0,,,
3291,Magnoliaceae,Manglietia,glauca,1,0,0,0,0,1,0,tree,500,2400,,35.0,80.0,25.0,55.0,,,,ellipsoidal,,,,5.0,8.0,4.0,5.0,,
3294,Magnoliaceae,Manglietia,lanuginosa,1,0,0,0,0,0,0,tree,1000,1500,,,,,,,,,,,,,,,,,,
3295,Magnoliaceae,Manglietia,sabahensis,1,0,0,0,0,0,0,tree,,1300,,,60.0,,40.0,,,,ellipsoidal,,4,4,,5.0,3.0,8.0,,
849,Caesalpiniaceae,Maniltoa,brassii,0,0,0,0,0,0,1,tree,0,100,,20.0,25.0,15.0,18.0,,,,,,,,,,,,,
850,Caesalpiniaceae,Maniltoa,browneoides,0,0,0,0,0,0,1,tree,0,75,,22.0,25.0,12.0,13.0,,,,,,,,,,,,,
851,Caesalpiniaceae,Maniltoa,cynometriodes,0,0,0,0,1,0,1,tree,0,100,,15.0,50.0,12.0,20.0,,,,ovoid,,,,,,,,,
852,Caesalpiniaceae,Maniltoa,fortuna,0,0,0,0,0,0,1,tree,60,300,,,26.0,,13.0,,,,,,,,,,,,,
853,Caesalpiniaceae,Maniltoa,lenticellata,0,0,0,0,0,0,1,tree,0,1050,,25.0,48.0,18.0,36.0,,,,,,,,,15.0,,10.0,,
856,Caesalpiniaceae,Maniltoa,mariettae,0,0,0,0,0,0,1,tree,15,60,,19.0,27.0,15.0,18.0,,,,rounded-reniform,,,,,25.0,,15.0,,
857,Caesalpiniaceae,Maniltoa,megalocephala,0,0,0,0,0,0,1,tree,30,45,,,38.0,,45.0,,,,oblong,,,,,,,,,
858,Caesalpiniaceae,Maniltoa,plurijuga,0,0,0,0,0,0,1,tree,0,650,,27.0,43.0,14.0,15.0,,,,,,,,,,,,,
859,Caesalpiniaceae,Maniltoa,polyandra,1,0,0,0,0,0,0,tree,0,1300,,55.0,60.0,35.0,40.0,,,,,,,,,,,,,
862,Caesalpiniaceae,Maniltoa,psilogyne,0,0,0,0,0,0,1,tree,0,400,,,25.0,,13.0,brown-green,,,compressed-ovoid,,,,,,,,,
863,Caesalpiniaceae,Maniltoa,rosea,0,0,0,0,0,0,1,tree,,70,,30.0,37.0,17.0,30.0,,,,kidney-shaped,,,,,,,,,
864,Caesalpiniaceae,Maniltoa,schefferi,0,0,0,1,1,0,1,tree,30,720,,25.0,75.0,,50.0,,,,,,,,,,,,,
867,Caesalpiniaceae,Maniltoa,steenisii,0,0,0,0,0,0,1,tree,25,90,,,32.0,,23.0,,,,,,,,,,,,,
1837,Cyperaceae,Mapania,augustifolia,1,0,0,0,0,0,0,herb,,300,nut,3.0,3.5,,1.5,,,,conical,,,,,,,,,
1838,Cyperaceae,Mapania,baccifera,0,0,0,0,1,0,1,herb,0,900,nut,6.0,7.0,3.5,4.0,,,,obovoid,,,,,,,,,
1839,Cyperaceae,Mapania,borneensis,1,0,0,0,0,0,1,herb,850,1400,nut,,4.0,2.0,2.5,,,,obovoid,,,,,,,,,
1840,Cyperaceae,Mapania,cuspidata,1,0,0,0,0,0,0,herb,0,1500,nut,5.0,7.0,2.0,3.0,,,,ellipsoid,,,,,,,,,
1841,Cyperaceae,Mapania,debilis,1,0,0,0,0,0,0,herb,0,1200,nut,,3.0,1.5,2.0,,,,obovoid,,,,,,,,,
1842,Cyperaceae,Mapania,enodis,1,0,0,0,0,0,0,herb,,,nut,5.0,7.0,2.5,3.0,,,,lageniform,,,,,,,,,
1843,Cyperaceae,Mapania,foxworthyi,1,0,0,0,0,0,0,herb,0,1700,nut,,5.0,,3.0,brown,,,obovoid,,,,,,,,,
1844,Cyperaceae,Mapania,graminea,1,0,0,0,0,0,0,herb,,,nut,4.0,5.0,,2.5,brown-black,,,obovoid,,,,,,,,,
1845,Cyperaceae,Mapania,holttumii,1,0,0,0,0,0,0,herb,0,1200,nut,,,,,,,,,,,,,,,,,
1846,Cyperaceae,Mapania,kurzii,1,0,0,0,0,0,0,herb,0,950,nut,4.0,4.5,2.0,2.5,brown,,,ellipsoid,,,,,,,,,
1847,Cyperaceae,Mapania,latifolia,1,0,0,0,0,0,0,herb,0,1650,nut,,4.0,2.0,2.5,,,,ellipsoid,,,,,,,,,
1848,Cyperaceae,Mapania,longiflora,1,0,0,0,0,0,0,herb,,,nut,5.0,6.0,3.0,3.5,,,,ellipsoid,,,,,,,,,
1849,Cyperaceae,Mapania,lorea,1,0,0,0,0,0,0,herb,,,nut,5.0,6.0,2.5,2.5,,,,ellipsoid,,,,,,,,,
1850,Cyperaceae,Mapania,macrocephala,0,0,1,0,1,0,1,herb,0,1000,nut,5.0,7.0,3.0,5.0,,,,obovoid,,,,,,,,,
1851,Cyperaceae,Mapania,maschalina,1,0,0,0,0,0,0,herb,,,nut,,6.0,,3.0,grey-brown,,,subpyriform,,,,,,,,,
1852,Cyperaceae,Mapania,micropandanus,1,0,0,0,0,0,0,herb,,,nut,,,,,,,,,,,,,,,,,
1853,Cyperaceae,Mapania,monostachya,1,0,0,0,0,0,0,herb,0,1100,nut,2.3,2.5,1.3,1.3,brown,,,pyriform,,,,,,,,,
1854,Cyperaceae,Mapania,moseleyi,0,0,0,0,0,0,1,herb,200,1500,nut,5.0,7.0,2.5,3.0,,,,ellipsoid,,,,,,,,,
1855,Cyperaceae,Mapania,palustris,1,0,1,0,0,0,1,herb,0,1500,nut,,4.0,2.0,2.5,,,,obovoid,,,,,,,,,
1856,Cyperaceae,Mapania,richardsii,1,0,0,0,0,0,0,herb,,800,nut,,,,,,,,,,,,,,,,,
1857,Cyperaceae,Mapania,sessilis,1,0,0,0,0,0,0,herb,,,nut,,10.0,,3.5,,,,oblong-ellipsoid,,,,,,,,,
1858,Cyperaceae,Mapania,spadicea,1,0,0,0,0,0,0,herb,,,nut,4.0,5.0,,2.5,brown,,,ellipsoid,,,,,,,,,
1859,Cyperaceae,Mapania,squamata,1,0,0,0,0,0,0,herb,0,1500,nut,6.0,7.0,2.5,3.5,brown,,,ovoid,,,,,,,,,
1860,Cyperaceae,Mapania,tenuiscapa,1,0,0,0,0,0,1,herb,,,nut,4.0,7.0,2.0,3.0,brown-black,,,fusiform,,,,,,,,,
1861,Cyperaceae,Mapania,wallichii,1,0,0,0,0,0,0,herb,0,500,nut,,5.0,,3.0,grey-brown,,,ellipsoid,,,,,,,,,
1064,Chrysobalanaceae,Maranthas,corymbosa,1,1,1,0,1,1,1,tree,0,600,,3.0,4.0,15.0,20.0,,,,ellipsoid,,,,,,,,,did-not-specify-where-in-the-Philippines
4684,Pedaliaceae,Martynia,annua,1,0,0,0,0,1,0,herb,,,drupe,,,,,green,,,ovoid,,1,1,,,,,,Drupe-in-this-genus-has-a-sharp-upturned-beak
1403,Cornaceae,Mastixia,cuspidata,1,0,0,0,0,0,0,tree,0,900,,,,,,,,,,,,,,,,,,
1404,Cornaceae,Mastixia,eugenioides,1,0,0,0,0,0,0,tree,0,400,,,25.0,,15.0,,,,ovoid,,,,,,,,,measurements-were-given-for-unripe-fruit
1405,Cornaceae,Mastixia,glauca,1,0,0,0,0,0,0,tree,,,,,,,,,,,,,,,,,,,,lowlands
1406,Cornaceae,Mastixia,kaniensis,0,0,0,0,1,0,1,tree,0,1800,,15.0,25.0,10.0,15.0,,,,oblong,,,,,,,,,
1409,Cornaceae,Mastixia,macrocarpa,0,0,1,0,0,0,0,tree,,,,40.0,45.0,,20.0,,,,oblong-ovoid,,,,,,,,,elevation-just-said-lowlands
1410,Cornaceae,Mastixia,octandra,1,0,0,0,0,0,0,tree,1700,1800,,,10.0,,,,,,turbinate,,,,,,,,,
1411,Cornaceae,Mastixia,pentandra,1,1,1,1,1,0,0,tree,0,500,,20.0,35.0,10.0,15.0,,,,ovoid-to-oblong,,,,,,,,,
1415,Cornaceae,Mastixia,petandra,1,1,1,1,0,0,0,tree,0,2400,,22.5,30.0,12.5,20.0,,,,oblong,,,,,,,,,throughout-the-philippines
1417,Cornaceae,Mastixia,rostrata,1,0,0,0,0,1,0,tree,0,1600,,15.0,30.0,7.5,10.0,,,,ovoid-to-oblong,,,,,,,,,
1420,Cornaceae,Mastixia,tetrapetala,0,0,1,0,0,0,0,tree,0,2300,,20.0,30.0,12.0,15.0,,,,ellipsoid,,,,,,,,,
1421,Cornaceae,Mastixia,trichotoma,1,1,1,1,1,1,0,tree,0,640,,15.0,35.0,10.0,20.0,,,,ovoid,,,,,,,,,
3674,Monimiaceae,Mattheae,chartacea,0,0,1,0,1,0,0,tree,0,700,drupe,,20.0,,15.0,,,,,,,,,,,,,
3675,Monimiaceae,Mattheae,heterophylla,0,0,1,0,0,0,0,tree,600,1600,drupe,,30.0,,20.0,black-purple,,,ovoid,,,,,,,,,
3676,Monimiaceae,Mattheae,intermedia,0,0,1,0,0,0,0,tree,,1000,drupe,,20.0,,15.0,,,,ovoid,,,,,,,,,
3677,Monimiaceae,Mattheae,pubescens,0,0,1,0,0,0,0,tree,300,1700,drupe,,30.0,,15.0,,,,ovoid,,,,,,,,,
3678,Monimiaceae,Mattheae,sancta,1,0,1,1,0,0,0,tree,0,1200,drupe,,18.0,,11.0,,,,ovoid,,,,,,,,,
1001,Celastraceae,Maytenus,crassa,0,0,1,0,0,0,0,shrub-or-tree,,,,,,,,,,,,,,,,,,,,no-fruit-described-capsule-instead
1002,Celastraceae,Maytenus,cupularis,0,0,0,0,0,0,1,tree,,,,,,,,,,,,,,,,,,,,fruit-info-unknown-found-in-rainforest-at-50m
1003,Celastraceae,Maytenus,curtisii,1,0,0,0,0,0,0,shrub-or-tree,0,,,15.0,15.0,12.5,12.5,,,,depressed-globose,,,,7.5,8.0,4.0,5.0,,
1004,Celastraceae,Maytenus,diversifolia,0,0,1,0,0,1,0,shrub,,,,5.0,6.0,5.0,8.0,,,,ellipsoid,,,,3.0,,1.5,,,found-in-dry-thickets-at-low-altitude
1005,Celastraceae,Maytenus,emarginata,1,0,1,1,1,0,1,shrub,,,,10.0,12.0,8.0,9.0,,,,obovoid-subglobose,,,,3.0,3.5,2.0,2.8,,found-in-dry-thickets-at-low-altitudes
2974,Icacinaceae,Medusanthera,gracilis,1,0,0,0,0,0,0,shrub,0,1840,drupe,12.0,15.0,5.0,6.0,white,,,suboavate-oblongoid,,,,,,,,,
2975,Icacinaceae,Medusanthera,laxiflora,0,0,1,1,1,0,1,tree,0,300,drupe,10.0,15.0,6.0,8.0,,,,oblong,,,,,,,,,
131,Anacardiaceae,Melanochyla,angustifolia,1,,,0,0,0,0,tree,0,300,drupe,20.0,,10.0,12.5,,,,ellipsoid-ovoid,testa-adherent-to-endocarp,,,,,,,,lowland
132,Anacardiaceae,Melanochyla,auriculata,1,,,0,0,0,0,tree,0,,drupe,20.0,35.0,20.0,25.0,,,,depressed-globose-slightly-oblong,testa-adherent-to-endocarp,,,,,,,,lowland
133,Anacardiaceae,Melanochyla,axillaris,1,,,0,0,0,0,tree,0,450,drupe,30.0,,20.0,,,,,broadly-ellipsoid-ovoid,testa-adherent-to-endocarp,,,,,,,,lowland
134,Anacardiaceae,Melanochyla,beccariana,1,,,0,0,0,0,tree,0,1500,drupe,25.0,30.0,12.5,22.5,,,,broadly-ellipsoid-ovoid,testa-adherent-to-endocarp,,,,,,,,lowland
135,Anacardiaceae,Melanochyla,borneensis,1,,,0,0,0,0,tree,0,100,drupe,27.5,40.0,20.0,25.0,,,,broadly-ellipsoid-subglobose,testa-adherent-to-endocarp,,,,,,,,lowland
136,Anacardiaceae,Melanochyla,bracteata,1,,,0,0,0,0,tree,0,,drupe,20.0,25.0,15.0,20.0,,,,subglobose,testa-adherent-to-endocarp,,,,,,,,lowland
137,Anacardiaceae,Melanochyla,bullata,1,,,0,0,0,0,tree,0,500,drupe,35.0,45.0,20.0,23.3,,,,ovoid,testa-adherent-to-endocarp,,,,,,,,lowland
138,Anacardiaceae,Melanochyla,caesia,1,,,0,0,0,0,tree,,1200,drupe,20.0,35.0,15.0,25.0,,,,broadly-ellipsoid,testa-adherent-to-endocarp,,,,,,,,lowland
139,Anacardiaceae,Melanochyla,castaneifolia,1,,,0,0,0,0,tree,0,100,drupe,,,,,,,,,testa-adherent-to-endocarp,,,,,,,,
140,Anacardiaceae,Melanochyla,densiflora,1,,,0,0,0,0,tree,0,1350,drupe,15.0,35.0,12.5,25.0,,,,broadly-ellipsoid-ovoid,testa-adherent-to-endocarp,,,,,,,,lowland
141,Anacardiaceae,Melanochyla,elmeri,1,,,0,0,0,0,tree,0,200,drupe,15.0,25.0,10.0,17.5,,,,ovoid-ellipsoid,testa-adherent-to-endocarp,,,,,,,,lowland
142,Anacardiaceae,Melanochyla,fulvinervis,1,,,0,0,0,0,tree,0,1200,drupe,30.0,40.0,25.0,30.0,,,,ellipsoid-subglobose,testa-adherent-to-endocarp,,,,,,,,lowland
143,Anacardiaceae,Melanochyla,kunstleri,1,,,0,0,0,0,tree,,150,drupe,25.0,30.0,20.0,27.5,,,,broadly-ovoid,testa-adherent-to-endocarp,,,,,,,,lowland
144,Anacardiaceae,Melanochyla,minutiflor,1,,,0,0,0,0,tree,0,100,drupe,12.5,,,,,,,subglobose,testa-adherent-to-endocarp,,,,,,,,lowland
145,Anacardiaceae,Melanochyla,nitida,1,,,0,0,0,0,tree,,360,drupe,15.0,,10.0,,,,,broadly-ellipsoid,testa-adherent-to-endocarp,,,,,,,,
146,Anacardiaceae,Melanochyla,semecarpoides,1,,,0,0,0,0,tree,0,200,drupe,,,,,,,,,testa-adherent-to-endocarp,,,,,,,,lowland
147,Anacardiaceae,Melanochyla,tomentosa,1,,,0,0,0,0,tree,0,,drupe,27.5,30.0,,,,,,globose-subglobose,testa-adherent-to-endocarp,,,,,,,,lowland-forest
3505,Meliaceae,Melia,azedarach,1,0,1,0,0,1,1,tree,0,1200,drupe,20.0,40.0,10.0,20.0,brown-yellow,,,plim-shaped,,1,1,3.5,,1.6,,,
4619,Opiliaceae,Melientha,suavis,1,0,1,0,0,0,0,tree,0,600,drupe,23.0,40.0,15.0,20.0,yellow,,,,,,,,,,,,
5116,Sabiaceae,Meliosma,hirsuta,1,0,0,0,0,0,0,tree,,,,,,7.0,10.0,,,,globose,,,,,,,,,
5117,Sabiaceae,Meliosma,lanceolata,1,0,0,0,0,0,0,tree,0,2900,,,,7.0,10.0,,,,globose,,,,,,,,,
5121,Sabiaceae,Meliosma,lepidota,1,0,1,0,0,0,0,tree,0,2700,,,,6.0,8.0,,,,subglobose,,,,,,,,,
5126,Sabiaceae,Meliosma,pinnata,1,1,1,0,1,1,1,tree,0,750,,4.0,10.0,3.0,9.0,,,,globose,,,,,,,,,
5134,Sabiaceae,Meliosma,rufo-pilosa,1,0,0,0,0,0,0,tree,1350,1700,,,,15.0,20.0,,,,globose,,,,,,,,,
5135,Sabiaceae,Meliosma,sarawakensis,1,0,0,0,0,0,0,tree,0,800,,,,6.0,7.0,,,,globose,,,,,,,,,
5136,Sabiaceae,Meliosma,simplicifolia,1,0,1,0,0,1,0,tree,0,3000,,,,3.5,8.0,,,,,,,,,,,,,
5141,Sabiaceae,Meliosma,sumatrana,1,1,1,0,0,0,0,tree,0,2200,,,,10.0,30.0,,,,globose,,,,,,,,,
309,Apocynaceae,Melodinus,acutiflorus,0,0,0,0,0,0,1,climber,450,2700,berry,,,30.0,50.0,,,,subglobose,,,,,,,,,
310,Apocynaceae,Melodinus,australis,0,0,0,0,0,0,1,climber,150,2600,berry,50.0,90.0,22.0,45.0,orange-red,,,ellipsoid,,,,,,,,,
311,Apocynaceae,Melodinus,cochinchinensis,1,0,0,0,0,0,0,climber,0,1500,berry,35.0,100.0,27.0,54.0,,,,globose-ellipsoid-ovoid,,,,11.0,17.0,7.0,11.0,,
312,Apocynaceae,Melodinus,cumingii,0,1,1,0,0,0,0,climber,,,berry,57.0,57.0,40.0,40.0,,,,ovoid,,,,,,,,,
313,Apocynaceae,Melodinus,densestriatus,0,0,0,0,0,0,1,climber,800,900,,,,,,,,,,,,,,,,,,no-fruit-info
